years_experience,education_level,job_role,performance_score,certifications_count,work_hours_per_week,salary
10.4,PhD,Data Scientist,1.4,0,26.5,140215.72
0.9,Bachelor's,HR,3.6,0,26.8,67687.36
8.1,Master's,Software Engineer,4.2,5,29.1,136237.21
2.0,Master's,HR,3.3,3,55.5,85339.66
9.8,Bachelor's,Software Engineer,4.1,3,36.2,124693.21
8.7,Bachelor's,Analyst,2.2,0,20.0,98887.77
9.2,PhD,HR,3.1,3,32.2,118142.05
1.4,Master's,Analyst,4.3,3,59.8,89590.18
7.6,Bachelor's,Software Engineer,1.3,1,49.4,102377.11
15.3,PhD,Analyst,2.0,0,40.2,154354.64
7.7,Bachelor's,Manager,3.5,1,25.1,121437.96
14.4,Bachelor's,Software Engineer,3.0,5,38.2,150267.44
7.7,Master's,Analyst,4.1,3,45.6,114822.49
8.8,Master's,HR,1.7,4,56.8,108676.85
11.5,Bachelor's,Analyst,4.4,5,39.7,134388.76
19.0,Master's,Data Scientist,3.5,3,41.9,181391.13
2.6,Master's,Software Engineer,1.8,3,42.7,93251.37
1.1,Master's,Analyst,1.2,1,58.0,70402.82
12.4,Master's,Manager,4.9,2,33.6,160338.25
19.0,Bachelor's,Data Scientist,2.8,5,54.4,181012.84
19.8,Master's,Software Engineer,2.1,2,37.3,170443.88
9.9,Bachelor's,Data Scientist,1.7,4,49.6,116295.82
9.6,PhD,HR,2.0,3,39.3,120908.8
13.1,Bachelor's,Manager,3.0,2,42.2,154085.0
11.3,Bachelor's,HR,4.4,4,33.2,117779.01
12.9,Bachelor's,Analyst,1.8,3,36.6,123415.91
17.5,Master's,Data Scientist,2.5,0,41.0,167329.69
15.1,Bachelor's,HR,4.2,5,44.2,137957.84
10.2,Master's,Analyst,3.7,4,34.8,123788.51
9.5,PhD,Manager,1.1,2,53.4,148126.14
13.0,Bachelor's,HR,2.0,3,48.8,117851.07
9.4,Bachelor's,Data Scientist,1.5,4,38.1,114810.34
9.4,PhD,HR,1.2,1,49.4,119779.98
0.8,Bachelor's,Manager,4.8,5,20.3,99201.74
3.9,Bachelor's,Analyst,3.5,4,43.7,94001.18
10.0,Bachelor's,HR,3.2,2,41.0,112553.72
16.5,Bachelor's,HR,4.4,3,40.6,140603.18
5.9,Bachelor's,Software Engineer,3.4,0,44.1,102124.27
10.7,Master's,Analyst,3.3,5,52.1,130464.75
7.2,Bachelor's,Software Engineer,1.8,0,21.8,91906.27
2.5,Master's,Software Engineer,3.5,4,26.0,97368.52
19.2,Bachelor's,Manager,3.7,1,20.4,174917.62
17.2,Master's,Manager,4.5,0,29.5,181255.37
2.0,Bachelor's,Data Scientist,2.7,1,59.1,99001.68
14.5,PhD,Analyst,1.8,4,34.9,147034.03
7.3,Master's,Analyst,3.3,3,43.1,109053.24
19.9,Bachelor's,Manager,4.9,5,59.6,199675.07
6.4,Bachelor's,Manager,1.3,3,45.1,105865.64
5.2,Bachelor's,Software Engineer,1.0,0,26.8,83255.59
11.6,Bachelor's,Manager,1.1,0,52.2,140972.82
16.8,Master's,HR,4.3,0,42.1,145267.78
4.3,Bachelor's,Analyst,1.0,0,59.8,77643.28
14.3,PhD,Data Scientist,1.9,4,50.2,167002.93
1.7,Bachelor's,Software Engineer,4.9,1,59.8,95964.05
18.4,Master's,HR,4.0,5,55.6,165235.7
2.1,Bachelor's,Manager,1.9,2,27.3,94324.75
18.3,Bachelor's,Data Scientist,1.9,4,49.9,163587.4
10.1,PhD,Manager,2.8,0,39.9,152104.6
9.2,Master's,HR,1.3,0,25.2,97617.45
19.5,Master's,Data Scientist,3.6,5,42.7,182230.19
19.8,Master's,Manager,3.0,5,23.7,196858.33
13.2,PhD,HR,2.7,0,50.5,136262.39
3.0,Master's,HR,3.0,2,34.4,83016.86
10.4,Bachelor's,Data Scientist,2.1,5,52.4,135969.29
10.8,Bachelor's,HR,1.9,5,47.3,103921.71
10.5,Master's,Manager,1.3,1,55.1,138308.14
11.6,Master's,Data Scientist,3.5,0,27.4,139784.68
0.9,Master's,Software Engineer,3.0,3,45.8,93196.8
14.4,Bachelor's,HR,3.8,0,54.6,122730.68
14.4,PhD,Manager,4.6,2,29.1,172329.78
2.8,Master's,Data Scientist,5.0,2,51.3,107355.75
11.6,Master's,Software Engineer,1.9,2,31.4,134287.96
11.6,Bachelor's,Software Engineer,1.7,5,52.6,134263.41
13.8,PhD,Analyst,4.6,2,40.6,155045.41
2.2,Master's,Analyst,2.6,4,46.6,82049.43
12.7,Master's,Data Scientist,4.2,0,34.8,143674.64
6.0,PhD,HR,1.5,3,53.0,106494.16
10.4,PhD,Manager,2.2,4,24.9,155420.96
15.6,Bachelor's,HR,1.0,5,27.7,124382.05
14.3,PhD,Manager,5.0,5,23.6,182570.73
2.8,Master's,Manager,1.0,1,58.0,110366.75
12.0,Bachelor's,Analyst,1.7,4,38.7,126738.92
19.4,Bachelor's,Analyst,3.2,0,39.1,155408.6
3.6,Bachelor's,HR,4.4,4,32.1,82546.56
17.1,Master's,Data Scientist,4.2,2,38.8,171717.08
14.2,Master's,Manager,2.0,4,29.4,162316.25
15.6,Bachelor's,Analyst,4.5,5,58.1,147767.65
6.0,Master's,Data Scientist,1.3,2,30.5,115731.47
6.1,Master's,Analyst,2.3,4,57.0,112875.43
18.2,Master's,Manager,2.1,1,39.5,179517.81
7.5,PhD,Software Engineer,3.6,0,37.5,134887.59
1.7,Master's,Analyst,1.2,0,52.2,75068.8
12.2,Bachelor's,Data Scientist,4.4,5,39.8,147798.45
2.9,Master's,HR,4.8,4,30.7,96990.44
16.0,PhD,HR,1.9,2,37.4,151540.42
13.0,Bachelor's,Manager,4.6,1,37.6,160250.02
17.6,PhD,Software Engineer,4.6,2,31.8,181762.64
15.8,Bachelor's,Analyst,3.5,0,36.8,134998.83
2.7,Master's,Analyst,3.0,5,24.8,85636.99
7.9,Master's,Software Engineer,4.1,2,57.6,127639.52
15.6,Master's,Manager,3.1,1,45.6,175105.02
8.6,Master's,Manager,4.0,1,27.7,143796.14
19.5,Master's,Data Scientist,1.4,2,51.6,167909.42
14.8,Master's,Data Scientist,2.1,3,30.7,152372.65
0.8,Master's,Data Scientist,2.6,1,43.9,94835.61
17.7,Bachelor's,Manager,1.8,1,56.6,169531.38
2.5,Master's,Analyst,1.9,3,50.6,84446.33
3.2,Master's,HR,4.0,0,24.9,89430.45
14.8,Bachelor's,Manager,1.7,5,41.8,161991.14
17.4,Master's,Software Engineer,1.4,5,48.3,174131.86
11.0,Bachelor's,HR,2.1,4,28.1,107065.74
6.1,Master's,Manager,1.6,4,24.0,117585.62
7.4,Bachelor's,Manager,1.8,4,25.9,121348.9
7.2,Bachelor's,Data Scientist,4.1,4,58.5,132502.73
6.9,Bachelor's,Analyst,2.8,0,53.8,97366.69
5.2,Bachelor's,Analyst,2.7,3,54.3,95619.24
12.4,Bachelor's,HR,3.1,1,29.8,116043.68
18.1,Bachelor's,Manager,1.4,5,42.3,167068.55
6.5,Bachelor's,Data Scientist,4.9,0,39.5,110482.53
4.1,Bachelor's,Software Engineer,4.4,4,53.4,103280.72
16.9,PhD,Manager,2.2,2,36.9,183037.95
15.0,Bachelor's,Data Scientist,1.2,4,41.5,149949.94
18.7,PhD,Software Engineer,3.5,0,43.2,176970.9
3.7,Master's,Software Engineer,3.4,0,34.9,90729.07
3.3,Bachelor's,HR,2.2,1,21.4,64861.24
11.1,Bachelor's,Analyst,2.4,2,39.8,112477.56
12.5,PhD,Analyst,3.1,4,39.7,151410.42
9.9,Master's,HR,4.5,2,21.6,114352.76
12.2,Bachelor's,Manager,1.4,3,39.5,128943.3
4.0,Bachelor's,Data Scientist,3.0,3,40.4,97269.65
9.9,Bachelor's,Analyst,2.7,5,25.4,111638.18
13.3,Master's,HR,2.9,1,25.8,117288.61
8.9,PhD,Analyst,4.6,2,57.5,137982.42
13.7,Bachelor's,Analyst,3.2,0,27.6,125188.39
9.3,Bachelor's,Analyst,3.8,4,32.5,112712.91
7.0,Bachelor's,Manager,4.7,0,31.9,126329.15
6.4,PhD,HR,2.2,5,46.3,111393.6
8.5,Master's,Analyst,2.4,3,45.7,112639.16
1.0,PhD,Analyst,1.9,2,56.5,87938.47
13.5,Bachelor's,HR,3.6,1,36.1,120778.75
17.0,Master's,Software Engineer,2.0,2,51.2,169792.72
7.4,Bachelor's,Manager,1.9,3,35.1,118439.13
1.4,PhD,Manager,4.9,0,29.6,122418.12
19.7,Bachelor's,Data Scientist,3.8,2,55.7,172198.58
5.6,Master's,Data Scientist,4.3,2,39.3,121019.91
3.0,Bachelor's,Software Engineer,4.9,5,35.6,99978.32
7.7,Master's,Data Scientist,4.9,4,56.2,125450.76
14.9,Bachelor's,Analyst,2.3,1,57.6,133590.58
6.2,Bachelor's,Analyst,3.1,1,38.1,90031.33
11.7,Bachelor's,Data Scientist,4.7,4,20.8,132287.35
8.6,Master's,Manager,1.1,5,21.3,135208.47
2.8,Bachelor's,Software Engineer,4.7,4,44.4,103196.01
6.9,Bachelor's,Analyst,4.4,3,54.1,106829.41
14.6,Bachelor's,Software Engineer,2.9,0,55.0,145976.75
12.4,Bachelor's,Data Scientist,3.1,4,56.0,152403.9
2.8,Bachelor's,HR,1.2,3,52.3,71553.5
3.7,Bachelor's,Software Engineer,3.2,0,54.9,94732.82
13.0,Bachelor's,Software Engineer,1.5,2,53.7,133774.64
16.4,Bachelor's,Data Scientist,2.1,4,53.6,161213.55
7.3,Master's,Data Scientist,4.2,1,33.1,122795.74
12.1,Bachelor's,Analyst,3.0,1,35.7,122797.57
3.8,Master's,HR,4.0,2,32.7,94905.84
6.6,Bachelor's,HR,4.7,2,26.2,95744.45
0.9,PhD,Software Engineer,1.7,5,33.3,105121.61
15.5,Bachelor's,HR,2.0,2,56.3,135265.79
8.3,Master's,Data Scientist,3.3,3,58.8,130833.18
16.4,Bachelor's,Data Scientist,4.8,5,26.0,163428.25
14.3,Bachelor's,Data Scientist,4.1,2,46.5,154330.77
16.7,Bachelor's,Software Engineer,3.6,3,58.7,163252.77
6.1,Bachelor's,Manager,3.7,4,28.3,111821.66
4.1,Bachelor's,Data Scientist,2.7,4,53.6,104190.46
19.5,Bachelor's,HR,2.6,3,31.9,152690.03
14.5,PhD,HR,4.9,5,36.4,161316.59
16.8,Bachelor's,Data Scientist,4.4,0,56.7,156246.6
0.8,Bachelor's,Manager,4.0,0,22.3,88363.38
7.4,Master's,Software Engineer,3.9,4,37.9,127178.25
15.0,Master's,Data Scientist,3.3,4,40.2,162639.61
2.0,Bachelor's,Software Engineer,2.3,0,56.0,82331.65
11.6,Master's,Manager,2.7,0,43.0,150410.05
8.9,Bachelor's,Data Scientist,1.2,3,57.8,119350.31
0.8,Bachelor's,Data Scientist,1.4,0,32.7,73705.15
5.1,Bachelor's,Data Scientist,2.5,1,39.7,103504.88
6.1,Bachelor's,Analyst,1.5,0,20.9,85060.25
2.7,Bachelor's,Data Scientist,2.6,0,59.6,93491.42
12.8,Bachelor's,Data Scientist,1.9,1,29.3,136822.24
5.2,Bachelor's,Manager,2.4,5,57.2,118415.1
5.9,Master's,Manager,2.5,2,36.0,125815.91
18.0,Master's,Analyst,4.2,5,26.6,162710.6
9.6,Master's,Data Scientist,3.7,1,36.8,129141.49
8.1,Master's,HR,4.3,5,33.0,117840.34
14.6,PhD,Software Engineer,2.5,4,58.1,171662.05
18.2,PhD,Data Scientist,4.3,4,50.8,196477.58
1.0,PhD,Analyst,4.8,4,28.3,98997.81
9.2,Bachelor's,HR,2.1,2,41.6,93960.1
12.4,Bachelor's,Manager,3.9,2,46.8,154560.7
6.7,Master's,Software Engineer,1.2,4,43.2,121329.24
15.6,Bachelor's,Analyst,3.1,0,56.7,136948.58
19.4,Bachelor's,Manager,1.6,3,24.5,172775.69
18.9,Bachelor's,Data Scientist,4.3,5,21.6,176999.92
5.7,PhD,Analyst,2.7,3,44.5,113873.92
4.9,Bachelor's,Data Scientist,3.4,2,49.8,106199.72
19.2,Bachelor's,Analyst,3.3,5,52.4,160931.55
9.4,Bachelor's,Analyst,1.4,2,28.4,104055.5
4.6,Master's,Data Scientist,1.4,3,27.6,109315.78
14.3,Bachelor's,Analyst,3.3,0,53.5,123075.57
6.0,Bachelor's,Manager,2.3,0,33.5,114454.49
5.7,PhD,Manager,1.4,2,46.4,133457.46
17.6,Master's,Software Engineer,2.2,0,26.0,153940.11
3.7,Master's,Software Engineer,1.8,3,52.0,108573.92
1.8,PhD,Analyst,1.2,2,58.4,94597.19
5.7,Bachelor's,Manager,2.5,1,58.9,112448.48
12.3,Master's,Data Scientist,3.7,2,40.8,152417.86
2.9,Bachelor's,Analyst,1.5,4,29.6,79900.07
9.7,Master's,Data Scientist,3.3,0,25.6,127227.46
12.7,Bachelor's,HR,1.6,0,29.8,109574.0
17.1,Bachelor's,Software Engineer,1.3,3,44.9,149649.22
5.0,Bachelor's,Analyst,1.4,2,37.4,82946.09
16.4,Bachelor's,Analyst,1.8,3,39.1,136144.38
5.1,Bachelor's,Data Scientist,2.9,2,39.0,102131.72
13.7,Master's,Software Engineer,2.8,2,51.7,152270.6
8.9,Master's,Data Scientist,2.9,1,53.3,132814.64
2.7,Bachelor's,Data Scientist,2.5,0,20.6,88114.4
14.4,Bachelor's,Software Engineer,4.5,4,56.7,157187.65
4.7,Master's,HR,4.5,5,35.5,107937.43
3.9,Master's,Manager,3.6,4,29.6,119029.54
7.5,Bachelor's,Manager,2.3,0,59.8,128992.42
13.2,Master's,HR,1.7,3,24.9,126674.21
5.1,Master's,Software Engineer,3.8,4,32.8,114555.42
4.1,Bachelor's,Analyst,5.0,1,56.3,95021.14
0.7,Bachelor's,Software Engineer,4.3,1,39.0,81970.97
9.7,Bachelor's,Data Scientist,2.3,5,57.0,124208.54
8.9,PhD,Software Engineer,1.8,1,29.7,132105.96
5.1,Bachelor's,Manager,4.3,4,36.3,123590.09
1.5,Bachelor's,Analyst,2.6,1,22.1,68013.88
8.9,PhD,HR,3.3,1,38.2,114866.06
15.9,Bachelor's,Software Engineer,1.2,3,20.0,139952.74
14.4,Master's,Analyst,4.2,0,32.7,142841.55
17.3,Bachelor's,Analyst,1.8,4,48.6,152310.33
0.7,PhD,Manager,4.1,0,49.0,118836.6
19.3,Master's,Data Scientist,3.6,1,37.1,171391.65
7.2,Master's,Analyst,2.6,3,20.5,107170.32
19.8,Bachelor's,Analyst,3.1,0,25.2,154693.8
5.4,Bachelor's,Software Engineer,3.2,2,29.7,98123.29
9.7,Master's,HR,1.9,4,20.7,104272.57
7.4,Bachelor's,Software Engineer,1.5,1,28.7,108288.78
7.4,Master's,Manager,4.2,1,40.9,138165.93
16.9,Master's,Analyst,3.8,2,25.0,150203.23
15.1,Master's,Data Scientist,3.5,1,54.7,165832.94
19.8,Bachelor's,Analyst,2.1,0,22.4,142200.18
12.5,Master's,Data Scientist,2.6,1,51.0,143298.75
9.5,Master's,Data Scientist,1.6,5,37.9,131907.72
2.3,Bachelor's,Data Scientist,4.0,0,44.5,94207.42
19.9,Master's,HR,1.1,0,39.3,148827.47
11.3,Bachelor's,Software Engineer,1.0,4,37.1,125008.62
14.2,Master's,Manager,3.1,4,47.2,172954.38
8.4,PhD,HR,2.4,5,29.1,119414.55
11.2,Bachelor's,HR,1.6,4,39.5,109107.21
18.9,Bachelor's,Data Scientist,3.9,5,52.3,180047.2
3.7,Bachelor's,HR,4.7,4,26.2,86722.28
6.2,Master's,Manager,2.1,2,23.7,118705.49
3.5,Master's,Manager,3.4,2,44.1,124358.65
15.9,Bachelor's,Analyst,4.0,3,58.5,149833.86
1.7,Master's,HR,3.5,0,37.2,75191.97
2.1,Master's,Analyst,2.5,3,52.6,81651.06
6.3,PhD,Manager,3.2,2,38.8,141468.88
10.5,Master's,HR,3.9,5,29.4,125191.74
8.4,Bachelor's,Data Scientist,4.8,5,39.4,131037.38
1.4,PhD,Data Scientist,4.1,3,37.7,118211.77
19.2,Bachelor's,HR,2.3,0,30.1,140353.77
19.1,Master's,Analyst,3.7,4,34.1,168266.05
5.9,Master's,Analyst,4.7,1,35.7,108890.54
14.8,Bachelor's,Data Scientist,3.1,2,54.4,149550.29
11.8,Bachelor's,Analyst,1.4,5,32.3,120070.29
5.1,Bachelor's,Data Scientist,3.6,0,57.0,112392.88
5.6,Bachelor's,Software Engineer,3.4,1,20.5,96042.94
10.1,Bachelor's,Data Scientist,1.5,2,25.1,111416.18
8.7,Master's,Software Engineer,2.0,0,21.1,112198.85
6.2,Bachelor's,HR,3.7,2,50.7,94252.27
16.2,Bachelor's,Software Engineer,4.9,0,25.0,143750.69
9.9,Bachelor's,Manager,1.7,2,43.0,130013.16
13.3,Bachelor's,Analyst,3.5,2,51.1,130447.34
4.2,Bachelor's,Software Engineer,2.9,5,39.6,102036.77
10.9,Bachelor's,Manager,2.4,4,23.9,142164.99
6.7,Bachelor's,Manager,4.7,0,53.5,128706.95
10.8,Bachelor's,Analyst,4.7,3,28.2,119506.19
15.7,Bachelor's,Data Scientist,1.7,1,23.8,141246.42
15.5,Master's,Manager,3.8,2,50.7,175970.64
7.4,Bachelor's,Software Engineer,4.1,4,21.1,116077.08
14.0,Bachelor's,Analyst,4.7,5,44.7,143013.81
18.9,PhD,Software Engineer,1.3,3,36.8,176575.84
12.7,Master's,Data Scientist,4.7,2,37.4,159358.94
3.4,Bachelor's,Analyst,2.0,0,52.2,76428.11
13.8,Bachelor's,Manager,4.4,1,21.9,157738.48
2.5,Master's,Software Engineer,4.3,3,49.7,103980.47
17.5,Master's,Software Engineer,4.2,1,48.2,165152.43
10.6,Bachelor's,Manager,2.2,2,55.6,139820.56
8.0,Bachelor's,Manager,4.0,4,43.1,127396.37
1.6,PhD,Data Scientist,2.0,5,26.4,105804.6
7.9,Master's,Data Scientist,2.2,5,21.9,128354.14
18.1,Bachelor's,Manager,4.3,3,37.7,181703.9
0.9,Bachelor's,Analyst,3.3,2,48.8,78715.18
9.8,Bachelor's,Manager,2.2,5,21.7,130823.83
18.7,Bachelor's,Manager,3.8,2,29.9,172156.47
8.2,PhD,HR,4.4,5,50.8,132581.12
8.8,Bachelor's,Analyst,3.2,1,29.2,100161.12
11.8,PhD,Analyst,1.9,4,35.2,138656.41
9.5,Bachelor's,Data Scientist,3.3,3,49.9,124678.62
3.8,Bachelor's,Data Scientist,3.3,1,37.2,95772.68
0.9,Bachelor's,Data Scientist,3.5,1,50.9,86005.73
12.4,Master's,Software Engineer,4.1,2,30.8,144255.33
18.5,Bachelor's,Analyst,4.9,2,58.3,159603.03
2.6,Master's,HR,1.4,2,23.8,75247.24
4.6,Master's,Data Scientist,1.8,0,50.1,107914.41
7.7,Bachelor's,Data Scientist,4.3,3,23.0,120691.75
16.3,Master's,Data Scientist,3.1,3,53.8,168102.48
5.8,Bachelor's,Data Scientist,4.0,5,25.5,114649.91
17.7,Master's,Data Scientist,2.7,5,43.5,179424.4
1.6,Bachelor's,Software Engineer,4.4,4,33.3,85606.73
18.8,Bachelor's,HR,2.7,0,44.2,138906.84
11.4,Master's,Analyst,4.8,4,21.9,136303.24
13.3,Bachelor's,HR,2.6,4,55.3,129168.54
7.7,PhD,Manager,2.1,0,48.6,140414.82
15.7,PhD,Analyst,1.4,0,33.8,149722.7
3.7,Bachelor's,Data Scientist,4.4,0,38.8,98278.36
1.5,Bachelor's,Manager,4.8,4,45.0,108466.7
8.2,Master's,Manager,4.6,3,44.7,146353.28
17.1,PhD,Manager,4.0,4,45.6,196547.8
15.2,Bachelor's,Manager,2.7,1,26.2,160145.21
10.6,PhD,Data Scientist,2.2,5,51.7,163158.12
11.7,PhD,Manager,2.1,2,38.4,155210.56
3.0,Bachelor's,HR,4.0,3,52.0,80131.91
16.9,Master's,Data Scientist,2.4,1,57.1,164593.44
15.8,Bachelor's,Manager,4.1,3,24.1,170285.14
13.3,Master's,Manager,4.9,1,34.2,170098.92
9.6,Bachelor's,HR,1.8,2,41.2,104303.74
19.3,Bachelor's,Software Engineer,1.5,2,25.4,153604.87
17.6,Master's,Software Engineer,1.5,3,30.4,160880.57
13.1,Bachelor's,HR,1.2,4,22.0,107196.88
7.8,Master's,Software Engineer,3.8,1,47.3,127281.98
12.6,PhD,Analyst,3.4,5,39.9,150644.46
11.7,Bachelor's,Analyst,3.3,2,21.3,114607.33
8.2,Bachelor's,Analyst,3.3,1,32.1,104491.49
6.5,Master's,Software Engineer,1.3,0,36.3,105259.33
8.4,Bachelor's,Analyst,2.2,4,33.7,95842.06
11.7,Master's,Analyst,2.1,4,20.7,130251.66
8.8,Bachelor's,Software Engineer,2.9,3,31.5,122483.92
5.6,Master's,HR,4.5,1,23.2,91625.83
15.3,Bachelor's,Data Scientist,4.9,1,20.2,152608.19
10.9,Bachelor's,Analyst,3.4,2,34.1,121733.87
1.8,Bachelor's,Software Engineer,2.0,0,35.5,71910.2
7.7,Bachelor's,Data Scientist,2.5,5,56.6,113734.89
17.8,Bachelor's,Data Scientist,2.3,5,25.1,159723.97
15.2,Master's,Manager,1.8,0,48.0,164656.11
6.8,Bachelor's,Data Scientist,4.9,1,30.5,120500.06
18.8,Bachelor's,Analyst,1.5,2,39.9,154962.1
2.0,Bachelor's,HR,3.3,4,37.2,76687.83
19.2,Master's,Analyst,4.2,3,39.4,161490.86
5.3,Master's,Manager,4.8,4,50.5,138560.92
0.7,Bachelor's,Data Scientist,1.8,0,20.7,73026.15
9.0,PhD,Manager,1.8,0,33.2,147268.69
7.5,PhD,Analyst,3.0,1,33.6,109908.21
11.0,Bachelor's,Analyst,2.5,0,23.8,111714.91
16.0,Master's,Analyst,2.0,2,20.4,147410.69
16.9,Bachelor's,HR,1.4,4,48.8,137593.97
8.3,PhD,Analyst,2.5,1,55.3,128332.11
8.9,Master's,Analyst,2.1,2,32.4,115017.66
3.4,PhD,Data Scientist,1.7,2,46.1,104826.46
1.4,Bachelor's,HR,2.5,3,59.8,72162.46
13.0,Bachelor's,Data Scientist,1.3,0,26.6,129718.79
1.8,Master's,Manager,4.7,0,31.1,106518.04
14.8,Master's,Software Engineer,3.4,2,52.7,158299.33
11.0,Master's,Data Scientist,2.9,5,20.1,134591.88
4.4,PhD,HR,1.5,1,43.7,95382.74
11.0,Master's,Data Scientist,4.1,5,39.1,150952.49
4.1,Master's,Software Engineer,1.3,2,48.8,110530.93
9.1,Bachelor's,Data Scientist,4.9,2,41.2,125725.11
16.1,Bachelor's,Software Engineer,4.4,0,40.6,153929.29
9.5,Bachelor's,HR,2.9,4,48.4,103709.93
3.4,Master's,Data Scientist,3.7,0,42.0,111244.44
14.6,Bachelor's,HR,1.4,3,59.4,126774.31
4.1,Bachelor's,HR,3.0,3,47.9,85320.05
14.9,Bachelor's,Manager,4.3,1,52.3,160438.65
9.8,PhD,Manager,1.3,4,36.9,154183.43
9.3,Bachelor's,Data Scientist,1.9,2,58.3,120796.04
17.1,Bachelor's,Data Scientist,4.1,5,37.9,165874.41
14.3,Bachelor's,HR,2.8,4,33.8,122467.85
1.1,Bachelor's,Manager,3.7,0,57.6,98001.15
6.3,Bachelor's,Data Scientist,4.3,0,35.1,111519.28
17.5,Bachelor's,Data Scientist,1.6,2,34.6,154197.48
0.9,Bachelor's,Data Scientist,2.9,5,42.3,95108.39
11.1,Master's,Manager,3.3,2,54.0,152992.24
14.7,Master's,Data Scientist,3.5,3,33.2,165928.0
12.6,Bachelor's,HR,4.4,0,53.2,121375.33
15.3,Master's,Data Scientist,2.9,5,26.5,168326.9
14.7,Master's,Analyst,2.3,0,26.9,135908.42
14.0,Master's,Software Engineer,4.2,3,38.0,163059.07
16.5,Bachelor's,HR,4.6,1,30.5,138585.09
13.1,Bachelor's,Data Scientist,2.4,5,39.4,136474.72
8.3,Master's,Analyst,3.9,1,20.5,110649.63
9.7,Bachelor's,Manager,1.8,3,31.1,130642.2
14.5,Bachelor's,HR,1.4,0,57.9,128251.35
17.6,Bachelor's,HR,2.5,0,55.2,131947.35
5.8,Master's,Data Scientist,2.6,5,21.1,113304.71
7.2,Bachelor's,Manager,1.5,1,52.2,120467.52
18.6,Bachelor's,Data Scientist,1.4,2,37.8,160416.96
11.8,Master's,Analyst,3.8,2,52.7,139942.13
4.0,PhD,Software Engineer,3.9,3,31.2,109532.35
13.4,Bachelor's,Manager,1.3,2,42.0,143395.06
19.8,Bachelor's,Software Engineer,3.0,1,59.4,171353.09
16.6,Master's,Analyst,3.2,4,33.1,153271.2
15.0,Bachelor's,HR,3.0,3,55.4,136415.61
4.6,Master's,Analyst,4.9,0,55.1,103347.56
17.6,Master's,Software Engineer,2.8,4,26.2,169388.99
10.8,Bachelor's,Manager,3.2,1,29.7,134593.03
17.8,Bachelor's,Data Scientist,2.2,0,25.1,151817.91
6.9,Bachelor's,Software Engineer,2.0,2,31.5,102132.7
1.7,Master's,Manager,4.3,3,41.0,112500.57
9.8,Bachelor's,Software Engineer,4.7,2,57.1,130433.19
5.8,Bachelor's,HR,2.3,3,35.9,84084.65
14.4,Bachelor's,HR,4.4,1,59.5,134862.89
19.2,Bachelor's,Data Scientist,2.7,5,36.0,171610.3
14.0,Master's,HR,3.1,5,43.6,137094.68
17.8,Bachelor's,Analyst,1.7,1,58.6,146469.31
9.3,Master's,Data Scientist,3.3,0,44.1,133193.74
15.5,Bachelor's,Software Engineer,4.8,3,35.5,150792.26
16.9,Bachelor's,Analyst,1.2,4,41.0,142953.26
14.4,Master's,Manager,2.0,2,41.8,163616.49
10.4,Master's,Software Engineer,3.8,3,24.2,138732.7
12.7,Master's,HR,2.1,4,36.2,133415.44
14.2,Bachelor's,Software Engineer,2.5,2,41.1,134488.89
5.4,Bachelor's,HR,2.2,1,51.2,90483.92
16.3,Master's,Analyst,4.9,1,20.2,153247.42
19.0,PhD,Analyst,2.9,0,52.6,172411.45
9.6,PhD,Analyst,1.5,1,30.8,118365.94
14.2,Master's,Data Scientist,1.5,1,48.6,151728.48
14.9,Bachelor's,HR,2.2,1,50.9,117547.36
13.4,Master's,Software Engineer,2.6,3,54.4,145368.69
11.2,PhD,Software Engineer,2.2,0,58.1,137270.52
17.7,Bachelor's,Software Engineer,3.2,3,56.0,160994.17
9.3,Bachelor's,Data Scientist,4.5,4,45.3,138094.56
1.7,Master's,Data Scientist,4.2,5,49.0,110691.08
17.0,Bachelor's,HR,3.3,1,48.1,141541.64
13.6,Master's,Data Scientist,3.9,4,40.7,158061.75
17.1,PhD,Analyst,3.6,4,50.7,170735.65
3.2,PhD,Software Engineer,1.3,3,38.1,98898.19
1.1,PhD,Analyst,3.5,1,52.8,98473.06
18.7,Bachelor's,Data Scientist,4.5,3,49.8,176401.25
3.4,Bachelor's,Software Engineer,4.3,2,39.6,99401.41
16.3,Master's,Manager,2.9,2,40.6,175997.32
16.6,Bachelor's,Analyst,2.3,5,45.6,142535.85
14.3,Bachelor's,Manager,2.5,1,33.3,153311.48
3.1,Master's,HR,3.3,5,42.2,90250.61
13.5,Bachelor's,Analyst,2.6,5,56.0,133223.52
17.8,Bachelor's,Software Engineer,2.4,4,32.4,160516.49
8.8,Bachelor's,Software Engineer,1.5,3,47.6,117904.81
8.6,PhD,Manager,1.4,4,21.6,142009.65
9.1,Bachelor's,Software Engineer,1.1,5,25.1,113827.85
2.1,Bachelor's,Analyst,5.0,5,55.4,94838.66
17.9,PhD,Data Scientist,2.5,2,56.1,177628.29
17.4,Bachelor's,Data Scientist,1.3,3,42.8,156369.05
20.0,Bachelor's,Software Engineer,3.3,3,43.9,170294.47
11.9,Master's,HR,3.7,3,36.4,121535.16
15.1,Bachelor's,Analyst,3.7,1,43.9,132337.73
4.5,Bachelor's,HR,4.9,1,55.0,85001.24
13.5,PhD,Manager,1.9,1,26.2,163624.54
13.2,Bachelor's,Software Engineer,4.6,3,40.0,143855.07
18.1,Master's,Manager,4.6,4,55.0,188878.9
